CLIENT_id,surv_time,status,extra_attempts,main_extra_attempt,stuck,mean_time
38721,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38722,230.06666666666666,0,1,anagrafica-c,anagrafica-c,28.7583333333333
38723,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
38724,0.18333333333333332,0,0,NA,antiriciclaggio,0.0305555555555556
38725,11.25,0,8,anagrafica-b,anagrafica-b,0.803571428571429
38725,11.25,0,8,anagrafica-b,anagrafica-c,0.803571428571429
38726,0.2833333333333333,0,0,NA,antiriciclaggio,0.0472222222222222
38727,107.71666666666667,1,0,NA,conclude,13.4645833333333
38728,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
38729,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38730,0,0,0,NA,anagrafica-c,0
38731,0.43333333333333335,0,0,NA,contract-subscription,0.0619047619047619
38732,0.03333333333333333,0,1,anagrafica-a,anagrafica-a,0.0111111111111111
38733,0.55,0,0,NA,contract-subscription,0.0785714285714286
38734,0.25,0,0,NA,contract-subscription,0.0357142857142857
38735,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38736,0.26666666666666666,1,0,NA,conclude,0.0333333333333333
38736,0.26666666666666666,1,0,NA,contract-subscription,0.0333333333333333
38737,0.25,0,0,NA,contract-subscription,0.0357142857142857
38738,0.38333333333333336,0,0,NA,contract-subscription,0.0547619047619048
38739,3054.9,1,0,NA,conclude,381.8625
38740,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38741,0.55,0,10,anagrafica-a,contract-subscription,0.0323529411764706
38742,0,0,0,NA,antiriciclaggio,0
38743,156.83333333333334,0,1,anagrafica-c,anagrafica-c,19.6041666666667
38744,0.5166666666666667,0,0,NA,contract-subscription,0.0738095238095238
38745,8.366666666666667,0,2,anagrafica-b,anagrafica-b,1.67333333333333
38746,0.25,0,0,NA,antiriciclaggio,0.0416666666666667
38747,0.03333333333333333,0,0,NA,anagrafica-a,0.0111111111111111
38747,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38748,85.18333333333334,0,0,NA,antiriciclaggio,14.1972222222222
38749,0.13333333333333333,0,0,NA,contract-subscription,0.019047619047619
38750,0,0,0,NA,codice-fiscale,0
38751,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38752,0.05,0,0,NA,contract-subscription,0.0125
38753,0.26666666666666666,0,1,anagrafica-b,contract-subscription,0.0333333333333333
38754,0,0,0,NA,codice-fiscale,0
38755,444.3,0,0,NA,contract-subscription,63.4714285714286
38756,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38757,0.13333333333333333,0,0,NA,antiriciclaggio,0.0222222222222222
38758,0.4166666666666667,0,0,NA,contract-subscription,0.0595238095238095
38759,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
38760,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
38761,0,0,0,NA,antiriciclaggio,0
38762,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
38763,1.7166666666666666,0,2,anagrafica-b,contract-subscription,0.190740740740741
38764,0.06666666666666667,0,1,anagrafica-a,anagrafica-b,0.0166666666666667
38765,3.35,1,0,NA,conclude,0.41875
38765,3.35,1,0,NA,contract-subscription,0.41875
38766,0.18333333333333332,1,0,NA,conclude,0.0229166666666667
38767,14.916666666666666,0,4,anagrafica-a,anagrafica-a,1.49166666666667
38767,14.916666666666666,0,4,anagrafica-a,anagrafica-b,1.49166666666667
38767,14.916666666666666,0,4,anagrafica-a,anagrafica-c,1.49166666666667
38767,14.916666666666666,0,4,anagrafica-a,codice-fiscale,1.49166666666667
38768,209.58333333333334,0,0,NA,contract-subscription,29.9404761904762
38769,0,0,0,NA,codice-fiscale,0
38770,116.01666666666667,0,0,NA,contract-activation,58.0083333333333
38771,191.51666666666668,0,2,anagrafica-c,anagrafica-c,21.2796296296296
38772,0.08333333333333333,0,0,NA,anagrafica-d,0.0138888888888889
38772,0.08333333333333333,0,0,NA,antiriciclaggio,0.0138888888888889
38773,14.9,0,0,NA,antiriciclaggio,2.48333333333333
38774,0.1,0,0,NA,anagrafica-d,0.0166666666666667
38774,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
38775,1632.5166666666667,0,11,codice-fiscale,contract-subscription,90.6953703703704
38776,1.65,1,0,NA,conclude,0.20625
38777,244.86666666666667,0,7,anagrafica-c,anagrafica-c,17.4904761904762
38777,244.86666666666667,0,7,anagrafica-c,anagrafica-c,17.4904761904762
38778,0.25,0,0,NA,contract-subscription,0.0416666666666667
38779,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
38780,0.15,0,0,NA,contract-subscription,0.0214285714285714
38781,0.13333333333333333,0,1,anagrafica-a,anagrafica-a,0.0444444444444444
38782,134.68333333333334,0,3,anagrafica-a,antiriciclaggio,14.9648148148148
38783,0.08333333333333333,0,1,anagrafica-a,anagrafica-b,0.0208333333333333
38784,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38785,0.26666666666666666,0,0,NA,contract-subscription,0.0380952380952381
38786,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
38786,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38787,153.85,0,0,NA,contract-subscription,21.9785714285714
38788,0.1,0,0,NA,contract-subscription,0.0142857142857143
38789,10.05,0,3,anagrafica-a,anagrafica-b,1.675
38790,393.46666666666664,1,1,anagrafica-c,conclude,43.7185185185185
38790,393.46666666666664,1,1,anagrafica-c,contract-subscription,43.7185185185185
38791,48.81666666666667,0,0,NA,contract-activation,6.10208333333333
38792,0.25,0,0,NA,contract-subscription,0.0357142857142857
38793,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
38794,0.85,0,0,NA,contract-subscription,0.121428571428571
38795,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
38796,219.08333333333334,1,2,anagrafica-a,conclude,21.9083333333333
38797,0.16666666666666666,0,0,NA,antiriciclaggio,0.0277777777777778
38798,19.25,1,0,NA,conclude,2.40625
38799,0.16666666666666666,0,0,NA,anagrafica-d,0.0277777777777778
38799,0.16666666666666666,0,0,NA,antiriciclaggio,0.0277777777777778
38800,0.48333333333333334,0,3,anagrafica-a,contract-subscription,0.0483333333333333
38801,0.23333333333333334,0,0,NA,antiriciclaggio,0.0388888888888889
38802,5.266666666666667,1,0,NA,conclude,0.658333333333333
38803,28.05,0,0,NA,contract-subscription,4.675
38804,0.1,0,0,NA,anagrafica-d,0.0166666666666667
38804,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
38805,0.31666666666666665,0,0,NA,contract-subscription,0.0452380952380952
38806,0,0,0,NA,anagrafica-a,0
38806,0,0,0,NA,codice-fiscale,0
38807,0.16666666666666666,1,0,NA,conclude,0.0208333333333333
38807,0.16666666666666666,1,0,NA,contract-subscription,0.0208333333333333
38808,3023.5666666666666,0,7,anagrafica-a,contract-subscription,215.969047619048
38809,0.25,0,0,NA,contract-subscription,0.0357142857142857
38810,426.35,0,0,NA,contract-subscription,60.9071428571429
38811,0,0,0,NA,codice-fiscale,0
38812,0.1,0,0,NA,anagrafica-d,0.0166666666666667
38812,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
38813,0,0,0,NA,antiriciclaggio,0
38814,666.5166666666667,0,0,NA,antiriciclaggio,333.258333333333
38815,0.65,0,2,anagrafica-b,antiriciclaggio,0.08125
38816,0.38333333333333336,0,0,NA,contract-subscription,0.0547619047619048
38817,2.1166666666666667,1,3,anagrafica-a,conclude,0.192424242424242
38817,2.1166666666666667,1,3,anagrafica-a,contract-subscription,0.192424242424242
38818,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38819,2.1333333333333333,0,0,NA,anagrafica-c,0.533333333333333
38820,0.15,0,0,NA,antiriciclaggio,0.025
38821,0.15,0,0,NA,contract-subscription,0.0214285714285714
38822,0.5166666666666667,0,5,anagrafica-a,contract-subscription,0.0430555555555556
38823,0.2833333333333333,0,0,NA,contract-subscription,0.0404761904761905
38824,0.15,0,0,NA,anagrafica-d,0.025
38824,0.15,0,0,NA,antiriciclaggio,0.025
38825,0.2833333333333333,0,0,NA,contract-subscription,0.0404761904761905
38826,135.53333333333333,0,1,anagrafica-c,anagrafica-c,16.9416666666667
38827,1.65,0,0,NA,contract-subscription,0.235714285714286
38828,0.1,0,1,anagrafica-a,anagrafica-a,0.0333333333333333
38829,0.5,0,6,anagrafica-a,contract-subscription,0.0384615384615385
38830,0.38333333333333336,0,0,NA,contract-subscription,0.0547619047619048
38831,0.2,0,0,NA,contract-subscription,0.0285714285714286
38832,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
38833,19.733333333333334,0,1,anagrafica-c,anagrafica-c,9.86666666666667
38834,1.1333333333333333,1,1,anagrafica-b,conclude,0.125925925925926
38835,0.18333333333333332,0,0,NA,antiriciclaggio,0.0305555555555556
38836,0.08333333333333333,0,0,NA,anagrafica-d,0.0138888888888889
38836,0.08333333333333333,0,0,NA,antiriciclaggio,0.0138888888888889
38837,0.25,0,0,NA,contract-subscription,0.0357142857142857
38838,0.9166666666666666,0,0,NA,contract-subscription,0.130952380952381
38839,0.6833333333333333,0,0,NA,contract-subscription,0.0976190476190476
38840,48.65,0,0,NA,contract-subscription,6.95
38841,0.25,0,0,NA,contract-subscription,0.0357142857142857
38842,0.5333333333333333,0,0,NA,contract-subscription,0.0761904761904762
38843,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
38844,0.35,0,0,NA,contract-subscription,0.05
38845,0.13333333333333333,0,0,NA,antiriciclaggio,0.0222222222222222
38846,0.15,0,0,NA,anagrafica-d,0.025
38846,0.15,0,0,NA,antiriciclaggio,0.025
38847,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38848,0.16666666666666666,0,0,NA,anagrafica-d,0.0277777777777778
38848,0.16666666666666666,0,0,NA,antiriciclaggio,0.0277777777777778
38849,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38850,0.3333333333333333,0,0,NA,anagrafica-d,0.0555555555555556
38850,0.3333333333333333,0,0,NA,antiriciclaggio,0.0555555555555556
38851,0.1,0,0,NA,anagrafica-d,0.0166666666666667
38851,0.1,0,0,NA,antiriciclaggio,0.0166666666666667
38852,0.48333333333333334,0,0,NA,contract-subscription,0.0690476190476191
38853,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
38854,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
38855,5443.2,0,4,codice-fiscale,antiriciclaggio,544.32
38856,17.966666666666665,0,0,NA,anagrafica-a,8.98333333333333
38857,0.21666666666666667,0,0,NA,contract-subscription,0.030952380952381
38858,27.183333333333334,0,0,NA,contract-subscription,3.88333333333333
38859,314.03333333333336,0,1,anagrafica-a,anagrafica-a,104.677777777778
38860,229.91666666666666,0,0,NA,contract-subscription,32.8452380952381
38861,201.36666666666667,0,2,anagrafica-c,anagrafica-c,22.3740740740741
38862,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38863,0,0,0,NA,codice-fiscale,0
38864,3491.4666666666667,0,4,anagrafica-b,anagrafica-a,349.146666666667
38864,3491.4666666666667,0,4,anagrafica-b,anagrafica-b,349.146666666667
38864,3491.4666666666667,0,4,anagrafica-b,anagrafica-b,349.146666666667
38864,3491.4666666666667,0,4,anagrafica-b,codice-fiscale,349.146666666667
38865,3057.616666666667,0,0,NA,contract-subscription,436.802380952381
38866,581.0166666666667,0,0,NA,contract-subscription,83.0023809523809
38867,193.73333333333332,1,9,anagrafica-a,conclude,11.3960784313725
38868,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
38868,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38869,0,0,0,NA,antiriciclaggio,0
38870,40.333333333333336,0,0,NA,contract-subscription,5.76190476190476
38871,1688.4,0,0,NA,anagrafica-c,422.1
38872,0.18333333333333332,1,0,NA,conclude,0.0229166666666667
38872,0.18333333333333332,1,0,NA,contract-subscription,0.0229166666666667
38873,0.11666666666666667,0,0,NA,anagrafica-c,0.0291666666666667
38874,0.16666666666666666,0,1,codice-fiscale,contract-subscription,0.0208333333333333
38875,0.13333333333333333,0,0,NA,contract-subscription,0.0222222222222222
38876,1.35,0,1,contract-subscription,contract-subscription,0.16875
38876,1.35,0,1,contract-subscription,contract-subscription,0.16875
38877,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38878,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
38879,2.7333333333333334,0,0,NA,contract-subscription,0.39047619047619
38880,71.61666666666666,0,3,codice-fiscale,codice-fiscale,11.9361111111111
38880,71.61666666666666,0,3,codice-fiscale,codice-fiscale,11.9361111111111
38881,0.25,0,0,NA,contract-subscription,0.0357142857142857
38882,288.06666666666666,1,0,NA,conclude,36.0083333333333
38883,0.3,0,0,NA,contract-subscription,0.0428571428571429
38884,0.3333333333333333,1,1,contract-subscription,conclude,0.037037037037037
38885,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
38886,20.833333333333332,0,1,anagrafica-a,antiriciclaggio,2.97619047619048
38887,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38888,16.9,0,1,anagrafica-d,contract-subscription,2.1125
38889,0.08333333333333333,0,0,NA,anagrafica-b,0.0277777777777778
38890,0.25,0,0,NA,contract-subscription,0.0357142857142857
38891,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38892,0.23333333333333334,0,0,NA,antiriciclaggio,0.0388888888888889
38893,10.616666666666667,0,0,NA,contract-subscription,1.51666666666667
38894,0.1,0,0,NA,anagrafica-b,0.0333333333333333
38895,0,0,0,NA,antiriciclaggio,0
38896,0.2,0,0,NA,antiriciclaggio,0.0333333333333333
38897,2119.15,0,5,anagrafica-a,contract-subscription,176.595833333333
38898,0.15,1,0,NA,conclude,0.01875
38898,0.15,1,0,NA,contract-subscription,0.01875
38899,0,0,0,NA,contract-subscription,0
38900,962.6,0,0,NA,contract-subscription,137.514285714286
38901,0.31666666666666665,0,0,NA,contract-subscription,0.0452380952380952
38902,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
38902,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38903,0.25,0,0,NA,contract-subscription,0.0357142857142857
38904,240.26666666666668,1,0,NA,conclude,30.0333333333333
38905,1.1833333333333333,1,4,anagrafica-a,conclude,0.0986111111111111
38906,0.26666666666666666,0,1,anagrafica-a,contract-subscription,0.0333333333333333
38907,4.5,0,0,NA,contract-subscription,0.642857142857143
38908,0.26666666666666666,0,1,anagrafica-b,contract-subscription,0.0333333333333333
38909,0.2833333333333333,0,1,antiriciclaggio,antiriciclaggio,0.0404761904761905
38910,0,1,0,NA,conclude,0
38911,0.2,0,0,NA,contract-subscription,0.0285714285714286
38912,0.2,0,0,NA,contract-subscription,0.0285714285714286
38913,0.15,0,0,NA,antiriciclaggio,0.025
38914,0.4166666666666667,0,0,NA,contract-subscription,0.0595238095238095
38915,0.06666666666666667,0,0,NA,anagrafica-d,0.0133333333333333
38916,0,0,0,NA,codice-fiscale,0
38917,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
38918,0.25,0,0,NA,contract-subscription,0.0357142857142857
38919,0.26666666666666666,0,0,NA,contract-subscription,0.0380952380952381
38920,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38921,1674.6166666666666,0,0,NA,antiriciclaggio,279.102777777778
38922,0.4,0,0,NA,contract-subscription,0.0571428571428571
38923,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
38923,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38924,0.3,0,0,NA,antiriciclaggio,0.05
38925,0,0,0,NA,codice-fiscale,0
38926,0.18333333333333332,0,0,NA,contract-subscription,0.0261904761904762
38927,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
38928,124.03333333333333,0,0,NA,antiriciclaggio,20.6722222222222
38929,22.833333333333332,1,0,NA,conclude,2.85416666666667
38929,22.833333333333332,1,0,NA,contract-subscription,2.85416666666667
38930,0.05,0,0,NA,anagrafica-b,0.01
38930,0.05,0,0,NA,anagrafica-c,0.01
38930,0.05,0,0,NA,anagrafica-d,0.01
38931,0.8,0,0,NA,anagrafica-c,0.2
38932,279.8,0,1,codice-fiscale,contract-subscription,34.975
38933,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38934,18.683333333333334,0,1,anagrafica-b,antiriciclaggio,2.66904761904762
38935,0.016666666666666666,0,0,NA,anagrafica-a,0.00555555555555556
38935,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38936,93.38333333333334,0,0,NA,anagrafica-a,31.1277777777778
38936,93.38333333333334,0,0,NA,anagrafica-b,31.1277777777778
38937,0,0,0,NA,anagrafica-a,0
38937,0,0,0,NA,codice-fiscale,0
38938,0,0,0,NA,anagrafica-c,0
38939,0.11666666666666667,0,0,NA,anagrafica-c,0.0291666666666667
38940,1486.45,0,0,NA,contract-subscription,212.35
38941,1.3666666666666667,0,0,NA,antiriciclaggio,0.227777777777778
38942,215.48333333333332,0,1,anagrafica-c,anagrafica-c,26.9354166666667
38943,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38944,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38945,0.4,0,0,NA,contract-subscription,0.0571428571428571
38946,0.23333333333333334,0,0,NA,contract-subscription,0.0333333333333333
38947,0.4166666666666667,0,0,NA,contract-subscription,0.0595238095238095
38948,1.0166666666666666,0,1,codice-fiscale,antiriciclaggio,0.145238095238095
38949,58.45,0,0,NA,contract-subscription,8.35
38950,0.06666666666666667,0,0,NA,antiriciclaggio,0.0222222222222222
38951,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38952,0.5666666666666667,0,0,NA,contract-subscription,0.080952380952381
38953,0.13333333333333333,0,0,NA,contract-subscription,0.019047619047619
38954,0.6833333333333333,0,0,NA,contract-subscription,0.0976190476190476
38955,0,0,0,NA,anagrafica-b,0
38956,194.03333333333333,0,2,anagrafica-b,anagrafica-c,21.5592592592593
38957,1683.25,0,0,NA,contract-subscription,240.464285714286
38958,0.23333333333333334,0,0,NA,antiriciclaggio,0.0388888888888889
38959,0.11666666666666667,0,1,codice-fiscale,contract-subscription,0.0145833333333333
38960,0.03333333333333333,0,0,NA,anagrafica-a,0.0166666666666667
38961,238.7,0,0,NA,antiriciclaggio,39.7833333333333
38962,0.5166666666666667,0,2,codice-fiscale,antiriciclaggio,0.0645833333333333
38963,92.75,0,0,NA,contract-subscription,13.25
38964,0.3,0,0,NA,contract-subscription,0.0428571428571429
38965,0.05,0,0,NA,anagrafica-b,0.0166666666666667
38966,0.18333333333333332,0,0,NA,contract-subscription,0.0261904761904762
38967,0.11666666666666667,0,0,NA,contract-subscription,0.0166666666666667
38968,0.11666666666666667,1,0,NA,conclude,0.0145833333333333
38968,0.11666666666666667,1,0,NA,contract-subscription,0.0145833333333333
38969,0.13333333333333333,0,0,NA,anagrafica-c,0.0333333333333333
38970,0,0,0,NA,antiriciclaggio,0
38971,244.53333333333333,0,5,anagrafica-a,anagrafica-d,22.230303030303
38972,58.28333333333333,0,0,NA,contract-subscription,8.32619047619048
38973,0,0,0,NA,codice-fiscale,0
38974,181.46666666666667,1,1,antiriciclaggio,conclude,20.162962962963
38975,21.95,1,1,codice-fiscale,conclude,2.43888888888889
38976,0.016666666666666666,0,0,NA,anagrafica-d,0.00555555555555556
38976,0.016666666666666666,0,0,NA,antiriciclaggio,0.00555555555555556
38977,0.15,0,0,NA,anagrafica-d,0.025
38977,0.15,0,0,NA,antiriciclaggio,0.025
38978,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38979,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38980,0.23333333333333334,0,2,anagrafica-b,antiriciclaggio,0.0291666666666667
38981,7459.083333333333,1,0,NA,antiriciclaggio,3729.54166666667
38982,0.16666666666666666,0,1,codice-fiscale,codice-fiscale,0.0238095238095238
38983,0.13333333333333333,0,0,NA,antiriciclaggio,0.0222222222222222
38984,0.15,0,1,codice-fiscale,contract-subscription,0.01875
38985,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
38986,0,0,0,NA,antiriciclaggio,0
38987,0.5166666666666667,0,0,NA,contract-subscription,0.0738095238095238
38988,0.5833333333333334,0,0,NA,contract-subscription,0.0833333333333333
38989,0.2,0,0,NA,contract-subscription,0.0285714285714286
38990,0.08333333333333333,1,0,NA,antiriciclaggio,0.0104166666666667
38990,0.08333333333333333,1,0,NA,conclude,0.0104166666666667
38990,0.08333333333333333,1,0,NA,contract-subscription,0.0104166666666667
38991,0,0,0,NA,antiriciclaggio,0
38992,73.73333333333333,0,0,NA,antiriciclaggio,12.2888888888889
38993,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
38994,20.05,0,0,NA,anagrafica-b,6.68333333333333
38995,0.016666666666666666,0,0,NA,anagrafica-b,0.00555555555555556
38996,47.88333333333333,0,0,NA,contract-subscription,6.84047619047619
38997,0.35,0,1,antiriciclaggio,contract-subscription,0.04375
38998,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
38999,105.48333333333333,0,7,anagrafica-a,contract-subscription,7.53452380952381
39000,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
39001,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
39002,0.5,1,0,NA,conclude,0.0625
39003,7.016666666666667,0,0,NA,contract-subscription,1.00238095238095
39004,0.2833333333333333,0,0,NA,contract-subscription,0.0404761904761905
39005,0.15,0,1,anagrafica-b,antiriciclaggio,0.0214285714285714
39006,0.5666666666666667,0,3,anagrafica-a,contract-subscription,0.0566666666666667
39007,0,0,0,NA,antiriciclaggio,0
39008,0.6166666666666667,0,0,NA,contract-subscription,0.0880952380952381
39009,0.5833333333333334,1,0,NA,conclude,0.0729166666666667
39009,0.5833333333333334,1,0,NA,contract-subscription,0.0729166666666667
39010,0.16666666666666666,1,0,NA,conclude,0.0208333333333333
39011,177.78333333333333,1,0,NA,conclude,22.2229166666667
39012,41.68333333333333,0,0,NA,antiriciclaggio,6.94722222222222
39013,0.7,0,0,NA,contract-subscription,0.1
39014,157.21666666666667,0,1,anagrafica-c,anagrafica-c,19.6520833333333
39015,12.866666666666667,0,0,NA,antiriciclaggio,2.14444444444444
39016,0,0,0,NA,anagrafica-a,0
39016,0,0,0,NA,codice-fiscale,0
39017,0.26666666666666666,0,0,NA,antiriciclaggio,0.0444444444444444
39018,253.35,0,4,anagrafica-a,contract-subscription,23.0318181818182
39019,0,0,0,NA,antiriciclaggio,0
39020,0,0,0,NA,anagrafica-c,0
39021,0,0,0,NA,anagrafica-b,0
39022,0,0,0,NA,anagrafica-c,0
39023,0,0,0,NA,antiriciclaggio,0
39024,6691.15,0,2,anagrafica-c,anagrafica-c,1338.23
39025,188.51666666666668,0,0,NA,antiriciclaggio,94.2583333333333
39026,0,0,0,NA,antiriciclaggio,0
39027,0,0,0,NA,antiriciclaggio,0
39028,0,0,0,NA,antiriciclaggio,0
39029,0.06666666666666667,0,2,codice-fiscale,codice-fiscale,0.0133333333333333
39030,0.016666666666666666,0,1,anagrafica-a,anagrafica-a,0.00416666666666667
39030,0.016666666666666666,0,1,anagrafica-a,anagrafica-a,0.00416666666666667
39030,0.016666666666666666,0,1,anagrafica-a,anagrafica-b,0.00416666666666667
39031,0.11666666666666667,0,0,NA,anagrafica-d,0.0194444444444444
39031,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
39032,0.18333333333333332,1,0,NA,conclude,0.0229166666666667
39032,0.18333333333333332,1,0,NA,contract-subscription,0.0229166666666667
39033,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
39034,0.15,0,0,NA,contract-subscription,0.0214285714285714
39035,548.0833333333334,0,6,anagrafica-a,antiriciclaggio,45.6736111111111
39036,0.5833333333333334,0,0,NA,contract-subscription,0.0833333333333333
39037,0.31666666666666665,0,0,NA,contract-subscription,0.0452380952380952
39038,245.18333333333334,1,0,NA,conclude,30.6479166666667
39039,0.06666666666666667,0,0,NA,anagrafica-b,0.0222222222222222
39040,4.316666666666666,0,3,anagrafica-a,contract-subscription,0.431666666666667
39041,0.03333333333333333,0,0,NA,anagrafica-b,0.0111111111111111
39042,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
39043,0.03333333333333333,0,2,anagrafica-d,anagrafica-d,0.00476190476190476
39043,0.03333333333333333,0,2,anagrafica-d,anagrafica-d,0.00476190476190476
39043,0.03333333333333333,0,2,anagrafica-d,anagrafica-d,0.00476190476190476
39044,0.03333333333333333,0,1,anagrafica-b,anagrafica-b,0.00833333333333333
39045,49.78333333333333,0,0,NA,antiriciclaggio,8.29722222222222
39046,0.35,1,1,codice-fiscale,conclude,0.0388888888888889
39047,0.21666666666666667,0,1,anagrafica-a,anagrafica-c,0.0433333333333333
39048,1.35,0,0,NA,contract-subscription,0.192857142857143
39049,29.533333333333335,1,0,NA,conclude,3.69166666666667
39049,29.533333333333335,1,0,NA,contract-subscription,3.69166666666667
39050,140.08333333333334,0,1,anagrafica-c,anagrafica-c,17.5104166666667
39051,0.16666666666666666,0,0,NA,contract-subscription,0.0238095238095238
39052,24.95,0,0,NA,contract-subscription,3.56428571428571
39053,0.21666666666666667,0,0,NA,antiriciclaggio,0.0361111111111111
39054,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
39055,0.15,0,0,NA,contract-subscription,0.0214285714285714
39056,0.11666666666666667,0,0,NA,antiriciclaggio,0.0194444444444444
39057,20.483333333333334,0,1,codice-fiscale,codice-fiscale,10.2416666666667
39058,0.8333333333333334,1,2,anagrafica-b,conclude,0.0833333333333333
39058,0.8333333333333334,1,2,anagrafica-b,contract-subscription,0.0833333333333333
39059,0.4166666666666667,0,4,anagrafica-a,contract-subscription,0.0378787878787879
39060,0.25,0,0,NA,antiriciclaggio,0.0416666666666667
39061,0.23333333333333334,1,0,NA,conclude,0.0291666666666667
39061,0.23333333333333334,1,0,NA,contract-subscription,0.0291666666666667
39062,0.08333333333333333,0,0,NA,anagrafica-c,0.0208333333333333
39063,139.65,1,0,NA,conclude,17.45625
39064,4563.183333333333,0,11,anagrafica-a,anagrafica-a,325.941666666667
39064,4563.183333333333,0,11,anagrafica-a,anagrafica-b,325.941666666667
39065,144.41666666666666,0,0,NA,anagrafica-b,48.1388888888889
39066,0.11666666666666667,0,0,NA,anagrafica-c,0.0291666666666667
39067,1077.85,0,12,anagrafica-b,contract-subscription,56.728947368421
39068,0.23333333333333334,0,0,NA,antiriciclaggio,0.0388888888888889
39069,0.016666666666666666,0,0,NA,anagrafica-a,0.00833333333333333
39070,0.75,0,0,NA,contract-subscription,0.107142857142857
39071,0.06666666666666667,0,1,codice-fiscale,anagrafica-a,0.0166666666666667
39071,0.06666666666666667,0,1,codice-fiscale,anagrafica-b,0.0166666666666667
39072,0.05,0,0,NA,anagrafica-b,0.0166666666666667
39073,0,0,0,NA,codice-fiscale,0
39074,0.25,1,0,NA,conclude,0.03125
39074,0.25,1,0,NA,contract-subscription,0.03125
39075,0.15,0,0,NA,anagrafica-d,0.025
39075,0.15,0,0,NA,antiriciclaggio,0.025
39076,0.26666666666666666,1,0,NA,conclude,0.0333333333333333
39077,0,0,0,NA,codice-fiscale,0
39078,152.18333333333334,1,3,anagrafica-a,conclude,13.8348484848485
39079,0.21666666666666667,1,0,NA,conclude,0.0270833333333333
39080,0.25,0,0,NA,contract-subscription,0.0357142857142857
39081,0.26666666666666666,0,0,NA,contract-subscription,0.0380952380952381
39082,0.21666666666666667,0,3,anagrafica-a,contract-subscription,0.0216666666666667
